123-1CON	123-2CON	123-3NO0	123-4NO7	126-1CON	126-2CON	126-3NO0	126-4NO7	CONTROL7	CONTROLZ	NO_7_5	NO_ZERO
179.17	107.324	176.87	137.004	254.347	190.174	312.236	239.051	128.76	144.33	95.269	142.659
223.39	207.45	201.403	158.523	178.957	218.344	205.746	169.091	180.808	96.8109	104.795	161.97
181.126	152.266	157.246	158.761	105.794	120.106	128.689	147.172	139.949	159.961	104.888	137.392
36.6636	39.1899	47.3302	38.2448	20.7539	39.0739	49.5045	42.2161	38.8673	33.0105	18.1058	43.8571
105.341	75.3819	93.6115	83.4197	68.8335	150.93	109.136	170.686	81.5461	74.3079	249.175	76.2775
44.1365	34.2726	48.4414	41.9465	31.4289	56.6653	69.8472	61.2704	30.8095	44.5713	59.194	42.6063
149.119	252.234	284.762	351.245	662.89	1184.18	781.723	1195.69	311.02	138.714	158.416	197.118
200.752	137.689	249.804	171.413	115.794	114.701	197.856	214.564	136.889	236.879	119.1	222.91
81.23	125.844	99.3659	71.4319	131.081	100.632	143.015	57.182	74.9861	49.4448	36.8318	74.4061
85.089	96.218	70.1983	102.764	138.745	88.3078	109.886	110.359	130.469	81.5716	220.467	109.054
195.019	191.044	211.522	186.97	145.874	207.854	217.486	222.11	268.364	224.355	235.34	231.608
141.42	92.8518	83.8377	96.2392	43.4498	103.19	89.5921	88.6812	97.5584	64.4335	66.8312	58.4193
114.17	135.461	147.238	116.814	167.351	150.479	139.151	140.869	160.937	182.342	66.3565	131.463
30.0597	28.5221	51.1607	35.5706	37.6802	13.2862	39.3467	40.0206	42.2466	35.6306	84.7437	46.6156
105.294	112.811	104.281	99.4609	83.0385	97.8552	106.725	82.1627	125.446	86.4318	80.4111	102.226
24.0626	34.3564	30.817	18.826	19.9184	7.61472	63.8772	27.6776	33.2325	40.7201	11.3079	29.2583
649.593	476.469	668.358	501.488	367.688	344.831	458.702	475.642	503.99	361.942	511.031	359.471
74.3797	83.0599	149.446	75.7313	155.186	70.0051	233.791	91.8065	79.1511	127.669	23.9622	99.8758
108.339	142.289	173.301	164.648	167.587	138.826	165.236	141.686	115.425	107.808	60.2759	123.317
20.4248	20.8786	27.0581	8.77349	27.6379	35.6909	3.23954	34.8503	26.7223	16.768	29.378	27.6065
0.636858	5.3878	16.7506	4.40069	19.2459	-1.80717	11.0178	-0.457737	-4.71173	14.9216	-0.0835701	9.34448
262.148	242.801	278.986	321.249	473.116	459.613	326.955	319.987	315.697	202.303	970.919	232.453
192.087	103.845	96.7879	98.4816	72.7647	140.595	76.2015	147.87	136.105	151.72	84.7276	138.469
98.3225	84.5963	113.8	81.3343	112.727	84.6129	131.484	115.556	63.5357	70.2987	30.1931	66.0508
601.019	635.923	581.264	627.107	767.925	737.973	835.333	808.046	493.252	504.743	356.644	459.63
125.436	190.887	150.695	57.5632	133.827	140.149	146.699	181.745	163.871	74.9018	78.5236	38.0401
73.5907	30.7155	36.617	32.6721	84.6757	19.137	33.7521	49.6199	34.8918	27.7329	84.6474	31.6909
95.3249	140.158	124.605	83.4812	29.1369	73.673	69.6196	71.6085	103.864	68.05	25.4089	110.4
69.0968	59.9767	59.9028	48.1356	30.0674	65.4215	44.9767	72.0198	65.3035	49.6824	52.6814	56.3092
87.3686	69.7408	99.2074	92.4559	58.0194	81.425	84.0043	73.8014	80.8238	84.6875	73.7289	83.8138
56.679	40.6701	58.1979	53.4021	51.5255	75.3952	65.86	59.6967	54.8511	81.1981	51.3596	76.8267
319.364	299.436	333.722	421.05	296.441	331.795	283.242	314.678	393.936	532.617	361.751	472.116
557.758	340.852	441.319	435.448	464.463	354.745	411.181	350.354	325.569	304.504	395.046	290.823
8.22278	16.6977	15.7523	20.1378	4.52717	9.60974	9.02334	14.3867	10.9288	15.3838	17.0112	16.142
279.875	200.739	260.381	198.961	252.612	167.063	260.216	242.451	223.72	218.639	159.762	196.668
111.035	111.058	86.2758	116.927	96.5993	124.745	92.9171	129.797	104.465	98.2607	196.677	80.5701
1061.51	685.072	989.564	880.207	883.359	681.993	883.675	618.746	629.253	589.733	896.676	804.424
380.44	367.988	446.817	304.919	197.559	222.576	249.688	165.701	315.184	197.037	220.744	319.421
78.6529	102.387	75.0828	86.5118	89.7743	104.509	82.16	72.8875	60.3192	110.249	29.0308	79.4568
130.936	142.696	127.709	115.236	72.8188	117.884	132.89	132.218	136.574	108.169	56.438	105.14
12.2761	61.8124	38.1788	41.3201	46.8813	11.7193	37.4179	66.7522	28.0344	28.6457	7.21953	34.6533
144.13	325.292	232.224	213.743	83.2034	187.417	104.297	82.7694	149.861	31.954	75.4258	113.225
206.508	286.077	192.678	170.68	173.446	182.299	168.051	217.833	262.269	208.839	200.141	285.743
85.0895	85.2138	91.4767	102.628	108.6	153.811	147.734	179.553	59.0304	86.712	-6.00867	78.2952
391.785	323.478	329.221	313.013	432.041	420.28	497.99	384.337	282.738	192.112	171.563	295.375
15.4053	18.9461	40.2336	24.3236	12.1273	10.6067	5.40944	18.0279	4.70385	18.1771	0.468934	23.3595
221.33	179.973	195.879	162.829	120.328	178.167	160.371	213.143	201.813	186.331	89.2836	179.51
139.729	193.579	189.157	232.525	112.162	205.26	145.274	39.7011	173.992	154.99	69.0649	159.176
124.569	179.77	130.553	128.894	54.2318	111.15	117.65	132.972	111.417	75.7486	68.6325	95.0976
63.9338	37.3677	82.3638	71.0137	45.4031	88.0506	105.846	68.2004	88.7103	73.3803	18.747	79.2835
4.03909	-14.9371	-12.8782	4.36473	11.0967	28.9124	0.822355	20.8913	-4.00033	-8.27379	4.30473	-6.94093
262.435	209.595	249.915	198.742	147.159	232.301	180.767	193.833	147.56	156.021	51.821	167.838
247.732	207.914	215.39	231.812	231.543	173.736	244.375	176.81	221.036	144.365	198.998	204.405
331.221	283.32	270.006	301.942	255.032	215.24	284.309	319.782	314.301	232.316	250.966	275.645
130.217	80.3983	181.358	101.742	145.408	88.9855	148.197	159.055	91.9379	213.572	52.6466	137.909
27.7141	29.1128	34.6618	30.3876	22.2734	12.0443	49.1912	37.6302	20.5776	19.0551	22.5549	19.8671
169.194	131.764	173.153	136.715	91.8243	164.073	155.776	187.963	170.644	116.204	113.75	149.093
35.7073	64.8817	54.7587	80.0357	20.7559	66.073	36.3999	52.5641	86.5296	93.1568	30.8846	81.6937
113.48	87.7451	137.361	85.9464	91.2856	64.2915	123.764	94.2302	98.0624	151.229	70.2484	138.507
37.3134	34.1507	27.9009	32.2372	18.8465	35.6427	31.5479	33.3298	30.0685	26.7314	19.9855	34.9716
250.922	365.791	276.187	224.284	314.638	219.628	255.647	362.281	311.245	390.055	233.24	277.032
213.353	294.819	247.429	279.216	223.48	277.52	199.84	211.472	237.406	195.793	126.527	204.36
212.561	134.133	151.665	153.428	132.851	159.171	145.589	223.355	199.357	190.915	197.059	184.819
169.789	51.6068	195.075	75.5904	140.328	71.7736	142.669	90.0518	37.9617	138.711	32.9833	138.882
8.13411	10.8582	12.4204	7.34759	-2.19599	14.0698	6.98648	6.32739	14.9215	17.3845	5.65929	15.7634
72.5301	53.3397	56.056	48.2406	97.5755	65.9301	75.6364	88.1976	84.9267	49.0689	219.898	59.6158
621.062	690.257	666.926	653.872	881.657	914.95	959.875	692.607	487.629	446.591	800.907	586.619
49.1219	30.2037	29.3736	44.8831	15.797	44.6021	43.2975	40.1417	33.401	50.637	11.728	48.2992
213.47	487.582	308.912	272.992	141.285	297.375	180.757	148.244	213.863	97.9503	124.303	184.965
63.3137	22.7372	79.3658	95.3585	132.755	29.3909	80.1157	45.5782	85.7751	117.719	174.145	122.053
93.1446	85.3576	110.811	79.4377	78.0775	68.3991	108.691	88.3803	52.7036	54.4199	34.5479	71.2314
282.742	367.12	279.625	296.747	359.055	362.941	393.459	397.759	218.635	206.176	110.246	193.999
62.6466	31.1122	45.6575	49.7715	37.3404	50.3136	88.96	70.92	52.658	39.1065	70.7188	62.988
226.72	191.887	217.971	234.808	251.635	205.514	220.482	214.979	212.983	176.788	129.025	182.989
150.666	92.8453	220.37	86.6047	66.1698	80.0421	85.2618	86.8253	71.4987	149.117	13.42	146.394
143.044	169.735	161.057	147.183	154.82	167.73	169.242	168.759	141.623	148.744	88.4156	129.144
86.3087	81.6978	100.373	90.7884	70.9211	89.6252	88.2052	98.0409	89.7211	97.6831	97.0058	99.2542
9.44926	7.24163	13.8731	13.7504	13.2215	3.98422	14.461	3.5296	10.6848	9.14419	1.49689	11.8368
38.822	49.5805	31.3961	35.0522	27.4479	53.4631	35.2025	62.9188	66.3958	72.4715	35.6384	48.8441
205.85	237.596	220.575	226.179	154.245	227.582	235.772	245.26	180.332	143.585	126.954	159.792
209.828	229.956	207.023	209.246	150.769	199.242	205.148	248.606	161.598	181.832	117.961	210.208
504.589	149.285	380.121	384.534	139.782	399.49	422.056	416.359	299.803	276.292	269.251	347.015
206.917	289.126	288.643	223.189	142.905	209.703	233.267	275.672	221.097	294.283	107.725	279.246
254.433	207.288	200.077	188.269	229.587	239.167	205.172	200.892	174.121	123.302	117.75	156.846
73.8703	114.746	88.6483	54.4195	222.437	158.646	220.425	203.753	42.0025	64.7772	-9.53636	46.6369
69.409	53.2891	62.0634	53.9657	60.9879	52.3546	54.1189	60.7273	66.4251	49.4626	45.9838	58.249
109.898	124.29	147.464	126.075	106.6	120.098	105.185	126.749	115.009	94.653	69.8914	112.619
281.126	79.7784	400.8	112.171	200.777	108.732	360.8	146.03	59.8224	412.508	18.1471	271.136
128.466	221.677	187.681	99.1846	75.0222	166.148	104.856	106.353	206.177	112.141	69.2701	142.751
144.87	121.693	181.178	239.645	99.2414	117.577	126.641	182.26	256.888	353.78	216.541	290.56
163.672	178.496	149.044	149.029	83.059	160.04	172.116	187.299	124.929	112.91	74.8102	109.48
645.639	472.44	464.001	451.965	115.62	243.641	136.19	174.135	486.28	455.046	185.921	376.89
51.4801	77.7874	74.5576	58.9073	84.1339	65.0895	64.5547	57.4277	98.9036	117.485	66.8044	97.8319
237.343	259.168	286.911	436.054	265.17	446.353	298.86	294.641	450.134	341.473	364.972	425.799
110.104	34.999	114.697	57.0812	37.5562	30.7712	72.7221	49.1095	42.3149	58.234	22.7971	74.4619
231.161	188.667	323.543	347.922	349.239	394.542	429.309	393.78	276.942	342.583	159.566	348.445
19.2536	66.404	49.7893	56.6999	10.3374	127.495	51.1042	46.2051	46.6267	10.497	12.3128	12.8945
148.951	108.238	148.23	122.674	112.652	100.904	169.08	144.377	131.649	146.743	124.533	132.005
203.302	261.996	399.743	374.228	203.916	231.353	295.536	296.808	522.529	376.671	290.349	535.919
258.381	178.714	227.497	366.722	253.133	266.696	290.037	334.673	283.61	101.475	334.167	290.709
210.715	191.122	224.698	220.234	130.382	195.608	178.377	227.488	162.236	198.138	88.4369	194.122
18.4577	43.1657	34.7378	42.3783	33.4971	47.0951	41.6001	49.5769	27.0364	26.8748	6.34941	18.5662
791.351	215.298	798.028	718.163	1526.38	543.559	1450.98	1120.64	478.911	1456.77	464.136	1366.92
78.2739	57.3577	47.2726	58.6777	24.0475	101.161	74.0359	85.343	108.721	26.8442	154.204	55.1718
93.0396	129.942	129.868	81.4531	202.563	292.58	395.288	410.557	83.822	56.3811	29.7157	99.9045
31.3482	49.9031	27.8124	19.3762	-10.4115	21.6803	32.7809	27.3534	33.3896	53.2436	35.8763	41.8091
925.612	1283.9	1040.81	783.198	521.277	738.115	597.99	720.702	900.135	826.711	475.976	748.552
164.613	205.84	188.664	184.181	111.351	172.967	155.092	259.147	172.121	192.737	91.2342	161.594
2980.13	3205.16	3321.73	3225.83	3647.72	3568.76	3911.35	2858.18	2699.78	2302.93	2548.16	1925.61
578.466	679.269	803.794	700.326	648.042	815.536	739.933	865.063	821.171	986.529	624.041	868.047
41.1734	53.1116	40.1165	59.3072	29.7571	65.742	49.8224	49.0508	24.6514	28.879	24.4668	30.1977
233.101	177.336	185.105	166.884	196.182	153.167	205.426	235.973	230.198	146.897	223.019	142.823
280.019	297.794	340.443	343.387	365.562	484.409	584.946	412.105	282.358	168.468	230.266	152.59
223.382	161.6	222.463	201.995	280.892	253.404	259.13	267.938	147.341	130.518	559.164	124.49
92.386	106.591	123.579	73.7195	68.1918	107.587	62.6195	97.5054	133.019	81.0154	123.086	104.913
401.85	383.344	446.523	459.319	592	480.59	479.715	481.526	331.397	262.238	355.811	317.496
25.4092	9.40601	25.6847	34.6736	20.7343	32.707	25.1704	23.316	29.988	36.3022	31.227	43.2318
18.9497	18.7557	3.21908	-1.46293	6.95555	21.7014	-10.168	-2.2879	-4.35612	7.56903	5.31795	4.17725
161.8	238.946	196.728	181.072	237.488	345.38	320.972	252.85	109.735	84.3264	28.9973	97.5765
144.011	121.557	137.621	105.848	168.51	95.2371	239.194	147.17	100.722	107.343	43.5514	115.27
48.9224	75.6402	49.0902	46.4836	47.1704	54.417	41.4362	39.489	70.9206	43.8201	14.0705	64.9998
159.682	175.517	187.17	193.09	44.8269	89.8521	74.0992	63.9432	271.874	321.496	180.67	262.275
492.874	345.793	438.323	546.314	382.989	411.6	477.886	526.518	579.613	712.196	631.685	709.818
65.2322	77.4207	58.4277	66.7481	36.0495	51.2893	55.9021	48.3403	76.4256	57.6306	94.2828	66.2193
78.2921	53.6435	81.0091	49.5357	98.7301	79.2464	122.905	61.2259	65.8918	56.5875	103.296	53.3146
388.217	313.035	309.831	327.093	160.975	277.11	241.714	343.685	405.756	413.054	225.538	304.767
65.4408	46.4021	46.0779	54.4076	46.2613	49.2408	54.5725	52.6772	45.0539	43.6567	85.7452	48.706
32.2109	21.3675	21.1051	37.1326	77.4501	33.3561	13.0325	15.8273	24.8821	24.1017	211.343	26.4485
156.969	233.867	295.343	247.428	161.55	225.721	222.595	306.829	285.451	262.315	140.119	247.767
335.225	477.493	552.424	423.683	406.491	479.196	508.691	515.722	453.303	441.925	261.052	488.818
319.744	225.744	365.491	250.218	395.945	287.917	386.846	361.204	216.386	259.081	225.011	286.992
65.7649	58.7966	46.4034	52.7025	32.8044	53.5607	55.4428	32.0432	38.9599	40.3944	52.3187	41.731
78.8418	104.997	104.133	112.983	79.6786	119.925	107.135	93.7693	115.937	116.475	147.377	120.778
361.75	386.947	346.294	213.168	1224.26	2025.84	636.849	1166.47	336.479	281.935	1766.97	346.694
75.4475	61.9955	61.3931	58.5946	31.4031	57.4584	53.8756	53.4337	91.7468	66.1441	20.9971	66.082
533.186	552.915	574.967	409.397	403.651	379.613	532.618	376.189	317.267	374.956	259.015	619.646
104.947	110.155	100.087	97.3133	47.4774	103.658	115.649	107.184	114.509	113.226	63.6191	108.634
176.314	206.63	186.357	190.846	231.261	186.375	206.286	223.517	217.427	185.769	162.234	167.524
132.115	81.4346	103.057	123.466	85.0433	55.9262	122.024	83.0265	82.1905	71.0148	40.135	104.442
59.1258	72.0842	46.6509	16.1893	25.5957	50.679	29.3977	50.6786	33.7963	33.6682	6.34562	34.4926
28.6628	16.3895	27.6234	34.4525	-9.21972	18.9149	47.7478	11.9583	11.8937	19.4734	-1.5828	21.8945
235.444	225.678	302.479	237.35	166.139	142.263	266.725	218.724	130.873	195.466	52.4621	194.182
1257.89	1122.85	1233.79	1049.98	1338.76	1190.33	1510.81	1056.56	735.275	793.867	775.248	1058.09
509.957	668.605	685.906	612.909	819.408	846.334	806.803	693.321	655.121	750.584	505.132	775.147
5.51624	14.4293	10.2858	23.5434	7.39761	23.6817	6.16144	21.134	19.6585	12.4646	2.83495	13.1638
12.7217	38.6866	17.2034	12.7798	13.8649	46.9425	42.6568	44.9315	54.9511	30.668	-40.0869	44.6821
405.423	425.066	363.564	328.963	208.336	316.853	192.147	335.702	258.894	158.278	93.3684	205.708
325.6	260.727	331.45	425.647	596.089	451.346	512.595	351.549	216.989	203.347	37.7796	115.68
323.009	367.354	597.359	775.437	472.649	666.049	469.872	691.391	915.261	849.697	742.946	884.922
150.419	108.388	130.117	84.0089	76.8808	83.9272	100.525	148.587	92.0367	59.5636	51.474	60.7725
283.03	168.885	342.72	193.652	545.688	221.592	546.378	226.305	168.698	274.236	82.4817	212.889
62.8363	99.2254	94.518	105.984	69.9975	107.371	141.47	152.082	160.555	182.782	47.7369	142.174
72.6241	63.9238	73.0367	58.3255	79.5879	58.4054	47.4025	86.792	93.8474	84.5601	33.8029	82.5732
2.37716	48.0367	37.1691	35.0045	43.8718	26.5727	42.4054	50.1018	74.6899	44.6453	26.5041	49.4698
119.385	58.2739	178.876	91.2261	339.163	93.5675	304.48	142.217	79.2639	297.643	52.8745	346.103
149.507	205.245	150.065	147.533	32.7358	155.834	127.079	182.695	215.522	191.801	139.085	180.19
105.123	120.384	126.814	146.027	264.887	235.596	256.091	213.431	72.5494	70.397	64.2881	82.7392
351.593	128.932	385.899	197.238	239.988	111.083	283.258	173.379	97.1044	483.267	72.4504	416.652
29.7858	20.8665	17.0363	26.5959	-1.58275	36.4155	29.0529	14.3007	29.0818	15.8539	7.36553	18.2028
30.0966	31.2031	43.0238	18.53	27.6058	28.4768	67.1523	35.4861	2.95746	44.6724	-0.541611	36.9725
104.288	147.285	108.744	110.115	80.9457	113.85	104.015	83.6678	134.288	122.046	112.496	123.452
201.606	193.073	207.114	226.02	153.5	175.786	176.501	199.152	221.123	177.214	151.836	219.483
31.1203	33.6186	34.0087	42.9242	44.8324	13.1443	39.9496	23.2054	22.4682	27.8556	77.1498	26.6164
48.8809	42.6781	29.2545	24.9241	49.7198	20.1567	38.326	30.9993	36.642	43.3859	20.0497	47.0773
-1.49788	0.947043	-1.104	0.0649046	4.04293	-7.88533	30.023	-9.5986	-0.521697	-1.18687	-0.536662	0.70792
89.365	51.8716	96.3902	31.0927	38.3156	22.8126	47.2658	62.5351	61.126	59.0165	189.902	65.2172
320.185	277.055	271.876	305.752	237.301	292.328	261.261	207.537	327.797	344.147	249.147	281.731
638.167	405.965	584.911	642.206	385.537	367.142	481.59	423.873	337.216	230.839	363.79	306.316
148.352	136.752	119.335	115.806	97.4688	150.647	140.449	148.485	131.031	95.9138	94.3958	128.233
111.476	76.9251	71.7886	59.147	57.5732	59.3394	56.3892	63.9934	87.0023	79.9316	32.9338	79.2896
444.219	529.455	484.796	422.046	468.148	496.111	551.5	567.312	750.074	555.309	1080.26	659.032
172.711	206.73	226.495	162.831	146.549	185.572	265.63	225.489	156.526	149.481	87.1026	176.365
223.894	250.396	252.412	225.237	195.11	243.635	222.401	242.192	320.676	223.448	154.104	284.846
78.2343	74.0051	73.8555	50.613	25.0974	81.5161	74.0892	42.4543	90.0007	86.9603	24.7195	56.6647
84.6255	110.329	78.376	89.0611	60.3758	66.208	69.0964	75.7952	117.11	68.0079	10.0203	67.4266
289.197	297.99	275.38	234.696	264.201	222.93	234.769	285.831	228.334	213.328	159.131	242.932
-261.565	-184.923	-158.357	-129.5	-577.725	-362.731	-341.509	-727.134	1.65465	-41.3549	-23.5163	11.9109
212.228	174.755	215.341	236.169	222.937	185.916	239.931	209.115	134.865	161.286	191.712	170.328
123.171	142.463	134.857	176.43	100.266	135.485	86.9111	166.135	234.458	155.852	146.308	150.747
82.7352	97.2014	68.1991	91.8166	65.7899	87.9469	81.3322	108.142	99.0009	99.5543	77.2754	86.9569
196.05	162.729	206.974	212.137	140.268	182.094	185.174	230.462	182.097	155.781	144.788	157.893
184.291	184.531	180.347	185.673	227.004	205.644	194.582	249.396	252.271	183.742	180.768	191.142
129.255	128.592	78.9857	146.907	187.205	186.324	188.6	101.57	106.907	123.946	21.9769	152.665
232.339	236.532	340.507	344.634	222.558	265.935	266.001	283.783	549.592	600.148	276.194	620.945
567.073	452.576	505.334	478.198	501.046	467.804	485.771	538.315	507.386	480.891	401.584	476.706
77.2721	80.5752	71.1039	135.903	29.1938	89.4417	95.7788	148.545	93.2687	80.1944	38.8274	65.5759
336.907	260.598	390.854	377.899	340.056	357.481	387.411	337.069	345.418	183.684	354.426	276.594
89.7328	20.5053	99.835	35.7137	31.0921	16.2361	69.3426	23.0492	26.9991	75.4921	7.53473	64.9972
66.0827	69.1019	83.3664	62.4197	58.3829	73.0157	76.4545	81.6461	62.6081	64.4717	13.8645	68.3289
186.977	145.925	152.207	126.965	106.973	114.685	153.3	78.387	164.458	143.632	159.44	131.528
224.405	193.442	200.852	236.901	312.113	290.24	251.203	288.225	293.505	237.129	239.793	221.287
15.4964	12.9344	28.6712	6.45009	16.7639	-14.2041	37.9065	33.2687	15.0898	30.5996	-3.17455	4.29288
125.401	102.481	111.246	113.526	58.4007	105.758	144.455	104.935	106.034	102.07	63.6896	98.8929
251.728	223.725	233.818	223.469	230.458	212.624	209.882	203.894	219.305	215.549	234.522	217.436
68.7364	72.9128	73.0842	69.304	89.0083	85.2909	78.8941	71.087	68.015	53.594	126.388	74.2082
47.239	44.0982	30.9987	39.8707	16.8414	38.2739	20.8351	17.225	43.3032	39.3554	21.2967	37.7481
79.8865	75.692	74.3623	72.8769	58.5278	111.276	93.3715	100.901	90.9117	78.3993	55.7365	91.5477
459.335	283.42	285.052	300.45	118.823	270.936	380.931	250.325	284.125	178.063	86.8016	226.04
203.865	273.618	213.1	233.541	205.975	234.813	239.573	177.995	178.506	157.84	161.234	191.945
2.42296	17.3032	19.459	19.8738	9.09404	24.184	10.2856	37.3788	3.65047	18.2603	7.57291	5.71874
21.3382	63.8941	62.129	48.5566	36.5143	15.6748	15.7759	42.2975	43.0738	25.9651	18.2484	55.7936
418.867	422.183	368.074	340.641	243.579	323.791	256.291	257.708	481.206	336.291	458.069	349.552
143.518	197.175	153.521	181.127	101.432	174.995	173.005	154.242	155.369	132.795	135.707	157.677
98.04	106.636	132.095	148.889	101.377	69.1447	99.3509	164.748	186.71	141.747	115.398	211.071
43.2576	52.0229	11.1476	29.047	10.0013	6.95653	2.1043	76.0701	69.3439	30.7261	-10.8193	14.7516
205.54	240.947	277.465	332.69	256.066	219.714	273.688	243.463	238.394	337.651	288.389	356.978
31.0998	51.6826	36.6814	35.0136	26.2784	46.2178	41.3095	33.3363	24.6109	45.3557	11.6792	53.907
87.6521	118.553	134.119	111.611	42.7052	112.583	105.824	76.9662	191.625	214.975	56.9166	208.78
36.9016	25.6966	23.6441	39.9893	10.7755	25.3909	13.0002	45.0464	17.6256	19.8447	-1.8149	25.5186
232.78	222.15	187.252	201.88	162.099	180.41	166.141	222.732	213.512	171.65	237.172	158.598
117.715	30.3793	44.1711	25.6008	44.0896	22.709	-48.649	37.4089	47.2971	36.3234	-3.43642	13.6778
